,type,strike,bid,ask,iv,volume,oi,mid,expiry,dte
307,put,623.0,0.1,0.11,0.36963520996093746,1.0,608,0.10500000000000001,2026-05-29,12
308,put,624.0,0.11,0.12,0.370123486328125,396.0,223,0.11499999999999999,2026-05-29,12
309,put,625.0,0.11,0.12,0.367193828125,1386.0,5303,0.11499999999999999,2026-05-29,12
310,put,626.0,0.11,0.12,0.36426416992187505,297.0,557,0.11499999999999999,2026-05-29,12
311,put,627.0,0.11,0.12,0.36084623535156246,2.0,375,0.11499999999999999,2026-05-29,12
312,put,628.0,0.12,0.13,0.36133451171875,1.0,801,0.125,2026-05-29,12
313,put,629.0,0.12,0.13,0.358404853515625,2.0,470,0.125,2026-05-29,12
314,put,630.0,0.12,0.13,0.3549869189453124,576.0,6731,0.125,2026-05-29,12
315,put,631.0,0.12,0.13,0.35205726074218746,1.0,532,0.125,2026-05-29,12
316,put,632.0,0.13,0.14,0.35205726074218746,3.0,680,0.135,2026-05-29,12
317,put,633.0,0.13,0.14,0.348639326171875,103.0,528,0.135,2026-05-29,12
318,put,634.0,0.13,0.14,0.34570966796874997,15.0,311,0.135,2026-05-29,12
319,put,635.0,0.14,0.15,0.34570966796874997,171.0,4011,0.14500000000000002,2026-05-29,12
320,put,636.0,0.14,0.15,0.34229173339843744,133.0,738,0.14500000000000002,2026-05-29,12
321,put,637.0,0.14,0.15,0.3393620751953125,11.0,570,0.14500000000000002,2026-05-29,12
322,put,638.0,0.14,0.16,0.33887379882812496,1.0,1079,0.15000000000000002,2026-05-29,12
323,put,639.0,0.15,0.16,0.335944140625,49.0,800,0.155,2026-05-29,12
324,put,640.0,0.15,0.16,0.3325262060546875,252.0,16350,0.155,2026-05-29,12
325,put,641.0,0.15,0.17,0.3320379296875,47.0,371,0.16,2026-05-29,12
326,put,642.0,0.16,0.17,0.3286199951171874,1.0,448,0.165,2026-05-29,12
327,put,643.0,0.16,0.17,0.32569033691406246,482.0,494,0.165,2026-05-29,12
328,put,644.0,0.17,0.18,0.32471378417968744,35.0,16082,0.175,2026-05-29,12
329,put,645.0,0.17,0.18,0.3217841259765625,41.0,10602,0.175,2026-05-29,12
330,put,646.0,0.17,0.19,0.32080757324218745,1.0,3228,0.18,2026-05-29,12
331,put,647.0,0.18,0.19,0.317389638671875,7.0,641,0.185,2026-05-29,12
332,put,648.0,0.18,0.2,0.31641308593749995,43.0,956,0.19,2026-05-29,12
333,put,649.0,0.19,0.2,0.313483427734375,139.0,19785,0.195,2026-05-29,12
334,put,650.0,0.19,0.2,0.3100654931640625,15014.0,23045,0.195,2026-05-29,12
335,put,651.0,0.2,0.21,0.3090889404296875,1.0,1166,0.20500000000000002,2026-05-29,12
336,put,652.0,0.2,0.21,0.305671005859375,2.0,2073,0.20500000000000002,2026-05-29,12
337,put,653.0,0.21,0.22,0.30445031494140623,21.0,3536,0.215,2026-05-29,12
338,put,654.0,0.22,0.23,0.30322962402343745,8.0,1369,0.225,2026-05-29,12
339,put,655.0,0.22,0.23,0.299811689453125,66.0,4007,0.225,2026-05-29,12
340,put,656.0,0.23,0.24,0.29834686035156244,15.0,676,0.235,2026-05-29,12
341,put,657.0,0.23,0.24,0.29492892578124996,120.0,1124,0.235,2026-05-29,12
342,put,658.0,0.24,0.25,0.2934640966796874,8.0,1017,0.245,2026-05-29,12
343,put,659.0,0.24,0.26,0.2919992675781249,1.0,897,0.25,2026-05-29,12
344,put,660.0,0.25,0.26,0.2885813330078124,4168.0,25208,0.255,2026-05-29,12
345,put,661.0,0.26,0.27,0.2868723657226562,4.0,2153,0.265,2026-05-29,12
346,put,662.0,0.27,0.28,0.28516339843749994,102.0,1166,0.275,2026-05-29,12
347,put,663.0,0.27,0.29,0.28321029296874994,59.0,1080,0.28,2026-05-29,12
348,put,664.0,0.28,0.29,0.28003649658203117,11.0,794,0.28500000000000003,2026-05-29,12
349,put,665.0,0.29,0.3,0.27808339111328123,118.0,15517,0.295,2026-05-29,12
350,put,666.0,0.3,0.31,0.2761302856445312,25.0,3243,0.305,2026-05-29,12
351,put,667.0,0.31,0.32,0.27417718017578124,596.0,1350,0.315,2026-05-29,12
352,put,668.0,0.32,0.33,0.27197993652343744,83.0,1059,0.325,2026-05-29,12
353,put,669.0,0.33,0.34,0.2700268310546875,114.0,4723,0.335,2026-05-29,12
354,put,670.0,0.34,0.35,0.26782958740234375,3917.0,23651,0.345,2026-05-29,12
355,put,671.0,0.35,0.36,0.26563234375,94.0,6262,0.355,2026-05-29,12
356,put,672.0,0.36,0.38,0.2644116528320312,185.0,1098,0.37,2026-05-29,12
357,put,673.0,0.37,0.39,0.2622144091796875,43.0,1316,0.38,2026-05-29,12
358,put,674.0,0.39,0.4,0.25977302734375,34.0,951,0.395,2026-05-29,12
359,put,675.0,0.4,0.41,0.2573316455078125,844.0,61556,0.405,2026-05-29,12
360,put,676.0,0.41,0.43,0.25586681640625003,3.0,1073,0.42,2026-05-29,12
361,put,677.0,0.43,0.44,0.2534254345703125,36.0,1644,0.435,2026-05-29,12
362,put,678.0,0.44,0.46,0.25196060546875,60.0,1092,0.45,2026-05-29,12
363,put,679.0,0.46,0.47,0.24927508544921873,200.0,1294,0.46499999999999997,2026-05-29,12
364,put,680.0,0.48,0.49,0.2475661181640625,2337.0,64727,0.485,2026-05-29,12
365,put,681.0,0.49,0.51,0.24585715087890625,214.0,2454,0.5,2026-05-29,12
366,put,682.0,0.51,0.53,0.24390404541015626,34.0,2114,0.52,2026-05-29,12
367,put,683.0,0.53,0.55,0.24195093994140626,24.0,1748,0.54,2026-05-29,12
368,put,684.0,0.55,0.57,0.2399978344726562,32.0,1977,0.56,2026-05-29,12
369,put,685.0,0.57,0.59,0.23780059082031246,449.0,8538,0.58,2026-05-29,12
370,put,686.0,0.6,0.61,0.2356033471679687,167.0,13027,0.605,2026-05-29,12
371,put,687.0,0.62,0.64,0.23413851806640623,66.0,16026,0.63,2026-05-29,12
372,put,688.0,0.64,0.66,0.2318192053222656,52.0,11202,0.65,2026-05-29,12
373,put,689.0,0.67,0.69,0.23023230712890624,76.0,1491,0.6799999999999999,2026-05-29,12
374,put,690.0,0.7,0.72,0.22840127075195313,2209.0,22257,0.71,2026-05-29,12
375,put,691.0,0.73,0.75,0.2264481652832031,2437.0,2939,0.74,2026-05-29,12
376,put,692.0,0.76,0.78,0.22449505981445309,185.0,6308,0.77,2026-05-29,12
377,put,693.0,0.79,0.81,0.2224198852539062,109.0,1449,0.8,2026-05-29,12
378,put,694.0,0.83,0.85,0.22089402160644528,205.0,2032,0.84,2026-05-29,12
379,put,695.0,0.87,0.88,0.2186357434082031,2337.0,11249,0.875,2026-05-29,12
380,put,696.0,0.9,0.92,0.21692677612304687,236.0,2105,0.91,2026-05-29,12
381,put,697.0,0.95,0.97,0.2155229815673828,622.0,3868,0.96,2026-05-29,12
382,put,698.0,0.99,1.01,0.2135088415527344,14621.0,15206,1.0,2026-05-29,12
383,put,699.0,1.04,1.06,0.21192194335937498,150.0,2152,1.05,2026-05-29,12
384,put,700.0,1.09,1.11,0.21015194152832029,30757.0,57115,1.1,2026-05-29,12
385,put,701.0,1.14,1.16,0.2082598706054687,269.0,1451,1.15,2026-05-29,12
386,put,702.0,1.19,1.22,0.2067950415039062,263.0,671,1.205,2026-05-29,12
387,put,703.0,1.25,1.27,0.2046588323974609,271.0,697,1.26,2026-05-29,12
388,put,704.0,1.31,1.34,0.20325503784179685,288.0,3008,1.3250000000000002,2026-05-29,12
389,put,705.0,1.38,1.4,0.20136296691894529,1867.0,6861,1.39,2026-05-29,12
390,put,706.0,1.45,1.47,0.19965399963378905,280.0,7151,1.46,2026-05-29,12
391,put,707.0,1.52,1.55,0.198250205078125,340.0,1490,1.5350000000000001,2026-05-29,12
392,put,708.0,1.6,1.63,0.1966633068847656,378.0,789,1.615,2026-05-29,12
393,put,709.0,1.69,1.72,0.19519847778320312,2150.0,3860,1.705,2026-05-29,12
394,put,710.0,1.78,1.81,0.19367261413574222,18254.0,113601,1.795,2026-05-29,12
395,put,711.0,1.87,1.9,0.19190261230468753,1392.0,2592,1.885,2026-05-29,12
396,put,712.0,1.98,2.01,0.19062088684082032,885.0,1717,1.9949999999999999,2026-05-29,12
397,put,713.0,2.08,2.11,0.18891191955566405,350.0,7550,2.0949999999999998,2026-05-29,12
398,put,714.0,2.2,2.23,0.18756915954589842,1279.0,3174,2.215,2026-05-29,12
399,put,715.0,2.32,2.35,0.1860432958984375,2284.0,55109,2.335,2026-05-29,12
400,put,716.0,2.45,2.48,0.1846395013427734,263.0,4057,2.465,2026-05-29,12
401,put,717.0,2.58,2.62,0.18326622406005855,262.0,1715,2.6,2026-05-29,12
402,put,718.0,2.73,2.76,0.18170984313964844,345.0,1861,2.745,2026-05-29,12
403,put,719.0,2.88,2.92,0.1804891522216797,343.0,1015,2.9,2026-05-29,12
404,put,720.0,3.05,3.08,0.17902432312011718,6716.0,20340,3.065,2026-05-29,12
405,put,721.0,3.22,3.25,0.17762052856445312,2479.0,2435,3.2350000000000003,2026-05-29,12
406,put,722.0,3.4,3.44,0.1764303549194336,1815.0,7949,3.42,2026-05-29,12
407,put,723.0,3.59,3.63,0.1750265603637695,284.0,1731,3.61,2026-05-29,12
408,put,724.0,3.79,3.83,0.17359224853515626,509.0,1678,3.81,2026-05-29,12
409,put,725.0,4.01,4.05,0.17240207489013676,3621.0,12888,4.029999999999999,2026-05-29,12
410,put,726.0,4.23,4.27,0.17096776306152345,699.0,500,4.25,2026-05-29,12
411,put,727.0,4.47,4.51,0.16968603759765627,1523.0,3703,4.49,2026-05-29,12
412,put,728.0,4.72,4.76,0.16834327758789067,15699.0,14892,4.74,2026-05-29,12
413,put,729.0,4.98,5.02,0.16697000030517584,309.0,1541,5.0,2026-05-29,12
414,put,730.0,5.27,5.3,0.16571879211425783,23335.0,39036,5.285,2026-05-29,12
415,put,731.0,5.55,5.6,0.16458965301513673,489.0,2029,5.574999999999999,2026-05-29,12
416,put,732.0,5.85,5.91,0.163368962097168,496.0,1330,5.88,2026-05-29,12
417,put,733.0,6.17,6.23,0.16205671936035154,3438.0,3424,6.2,2026-05-29,12
418,put,734.0,6.51,6.57,0.16083602844238282,1626.0,2799,6.54,2026-05-29,12
419,put,735.0,6.87,6.92,0.15949326843261719,5959.0,15119,6.895,2026-05-29,12
420,put,736.0,7.24,7.29,0.15821154296875,1792.0,1831,7.265000000000001,2026-05-29,12
421,put,737.0,7.63,7.68,0.15699085205078128,1148.0,1716,7.654999999999999,2026-05-29,12
422,put,738.0,8.04,8.09,0.15580067840576173,1871.0,12410,8.065,2026-05-29,12
423,put,739.0,8.47,8.53,0.15485464294433599,841.0,1053,8.5,2026-05-29,12
424,put,740.0,8.92,8.98,0.15372550384521483,4406.0,3359,8.95,2026-05-29,12
425,put,741.0,9.38,9.45,0.15265739929199224,1177.0,503,9.415,2026-05-29,12
426,put,742.0,9.42,10.04,0.15338981384277345,1515.0,655,9.73,2026-05-29,12
427,put,743.0,9.84,10.5,0.15143670837402345,1476.0,424,10.17,2026-05-29,12
428,put,744.0,9.93,11.11,0.1518639501953125,538.0,293,10.52,2026-05-29,12
429,put,745.0,11.43,11.64,0.15046015563964849,604.0,1964,11.535,2026-05-29,12
430,put,746.0,11.32,12.91,0.1626060302734375,223.0,397,12.115,2026-05-29,12
431,put,747.0,12.6,12.84,0.1492394647216797,232.0,775,12.719999999999999,2026-05-29,12
432,put,748.0,12.56,14.49,0.16837379486083986,331.0,986,13.525,2026-05-29,12
433,put,749.0,12.69,15.21,0.1695639685058594,298.0,660,13.95,2026-05-29,12
434,put,750.0,13.36,15.88,0.16950293395996097,580.0,1107,14.620000000000001,2026-05-29,12
435,put,751.0,14.06,16.58,0.1697165548706055,25.0,51,15.32,2026-05-29,12
436,put,752.0,14.81,17.3,0.1700827621459961,30.0,132,16.055,2026-05-29,12
437,put,753.0,15.58,18.16,0.17310397216796874,31.0,88,16.87,2026-05-29,12
438,put,754.0,16.26,18.92,0.17377535217285156,145.0,12,17.590000000000003,2026-05-29,12
439,put,755.0,18.21,18.59,0.14954463745117189,37.0,112,18.4,2026-05-29,12
440,put,756.0,17.85,19.55,0.1538170556640625,21.0,1,18.700000000000003,2026-05-29,12
441,put,757.0,18.68,21.34,0.17752897674560547,2.0,2,20.009999999999998,2026-05-29,12
442,put,758.0,19.53,22.19,0.17932949584960936,3.0,7,20.86,2026-05-29,12
443,put,759.0,20.42,23.06,0.18146570495605469,1.0,2,21.740000000000002,2026-05-29,12
444,put,760.0,21.27,23.94,0.18366294860839844,50.0,822,22.605,2026-05-29,12
445,put,765.0,25.8,28.59,0.19904365417480469,22.0,719,27.195,2026-05-29,12
446,put,766.0,26.75,29.56,0.20288883056640622,,5,28.155,2026-05-29,12
447,put,767.0,27.73,30.5,0.20587952331542966,15.0,15,29.115000000000002,2026-05-29,12
448,put,768.0,28.75,31.0,0.1959308923339844,6.0,2,29.875,2026-05-29,12
449,put,770.0,30.75,33.0,0.20471986694335934,11.0,7,31.875,2026-05-29,12
450,put,771.0,31.75,34.0,0.20899228515624996,1.0,1,32.875,2026-05-29,12
451,put,775.0,35.73,38.0,0.22602092346191405,2.0,0,36.864999999999995,2026-05-29,12
452,put,780.0,40.73,43.0,0.24665059997558597,11.0,0,41.864999999999995,2026-05-29,12
453,put,790.0,50.73,53.0,0.28626202026367187,2.0,1,51.864999999999995,2026-05-29,12
454,put,795.0,55.73,58.0,0.30536583312988286,1.0,0,56.864999999999995,2026-05-29,12
455,put,800.0,60.73,63.0,0.324103438720703,3.0,1,61.864999999999995,2026-05-29,12
456,put,805.0,0.0,0.0,1.0000000000000003e-05,1.0,0,0.0,2026-05-29,12
457,put,810.0,123.74,127.21,1.4706447366333006,,0,125.475,2026-05-29,12
458,put,820.0,80.73,83.5,0.4167538793945312,2.0,0,82.11500000000001,2026-05-29,12
459,put,855.0,115.73,118.0,0.5097705273437501,,0,116.86500000000001,2026-05-29,12
460,put,865.0,0.0,0.0,1.0000000000000003e-05,,0,0.0,2026-05-29,12
461,put,870.0,0.0,0.0,1.0000000000000003e-05,,0,0.0,2026-05-29,12
462,put,885.0,0.0,0.0,1.0000000000000003e-05,,0,0.0,2026-05-29,12
463,put,900.0,160.73,163.0,0.5590864404296876,1.0,0,161.865,2026-05-29,12
