,type,strike,bid,ask,iv,volume,oi,mid,expiry,dte
301,put,649.0,0.5,0.52,0.2921213366699218,86.0,45.0,0.51,2026-06-05,19
302,put,650.0,0.52,0.53,0.29016823120117186,105.0,1529.0,0.525,2026-06-05,19
303,put,651.0,0.53,0.54,0.2880930566406249,69.0,409.0,0.535,2026-06-05,19
304,put,652.0,0.54,0.55,0.28613995117187496,1.0,251.0,0.545,2026-06-05,19
305,put,653.0,0.55,0.57,0.2849192602539062,46.0,759.0,0.56,2026-06-05,19
306,put,654.0,0.56,0.58,0.28284408569335934,21.0,175.0,0.5700000000000001,2026-06-05,19
307,put,655.0,0.58,0.59,0.28076891113281244,24.0,2548.0,0.585,2026-06-05,19
308,put,656.0,0.59,0.61,0.2794261511230468,2.0,379.0,0.6,2026-06-05,19
309,put,657.0,0.6,0.62,0.27722890747070306,4.0,348.0,0.61,2026-06-05,19
310,put,658.0,0.62,0.63,0.27503166381835936,1.0,303.0,0.625,2026-06-05,19
311,put,659.0,0.63,0.65,0.27368890380859373,106.0,66.0,0.64,2026-06-05,19
312,put,660.0,0.65,0.66,0.27136959106445313,88.0,834.0,0.655,2026-06-05,19
313,put,661.0,0.66,0.68,0.26978269287109374,43.0,137.0,0.67,2026-06-05,19
314,put,662.0,0.68,0.7,0.2683178637695312,1.0,199.0,0.69,2026-06-05,19
315,put,663.0,0.69,0.71,0.2659985510253906,91.0,211.0,0.7,2026-06-05,19
316,put,664.0,0.71,0.73,0.26428958374023437,4.0,275.0,0.72,2026-06-05,19
317,put,665.0,0.73,0.75,0.26258061645507813,124.0,805.0,0.74,2026-06-05,19
318,put,666.0,0.75,0.77,0.2608716491699219,7.0,122.0,0.76,2026-06-05,19
319,put,667.0,0.77,0.79,0.2590406127929688,64.0,145.0,0.78,2026-06-05,19
320,put,668.0,0.79,0.81,0.2573316455078125,1.0,257.0,0.8,2026-06-05,19
321,put,669.0,0.81,0.83,0.2553785400390626,65.0,100.0,0.8200000000000001,2026-06-05,19
322,put,670.0,0.83,0.85,0.25354750366210943,1007.0,2533.0,0.84,2026-06-05,19
323,put,671.0,0.85,0.88,0.25220474365234374,10.0,271.0,0.865,2026-06-05,19
324,put,672.0,0.88,0.9,0.2501906036376953,70.0,207.0,0.89,2026-06-05,19
325,put,673.0,0.9,0.93,0.24872577453613282,4.0,270.0,0.915,2026-06-05,19
326,put,674.0,0.93,0.95,0.2467116345214844,15.0,373.0,0.94,2026-06-05,19
327,put,675.0,0.96,0.98,0.245124736328125,224.0,1824.0,0.97,2026-06-05,19
328,put,676.0,0.98,1.01,0.2434768035888672,100.0,345.0,0.995,2026-06-05,19
329,put,677.0,1.01,1.04,0.24182887084960938,97.0,1290.0,1.025,2026-06-05,19
330,put,678.0,1.05,1.07,0.24005886901855467,6.0,290.0,1.06,2026-06-05,19
331,put,679.0,1.07,1.1,0.23828886718749998,12.0,623.0,1.085,2026-06-05,19
332,put,680.0,1.11,1.13,0.23645783081054686,588.0,1768.0,1.12,2026-06-05,19
333,put,681.0,1.14,1.17,0.23499300170898438,22.0,511.0,1.1549999999999998,2026-06-05,19
334,put,682.0,1.18,1.2,0.2331009307861328,16.0,242.0,1.19,2026-06-05,19
335,put,683.0,1.21,1.24,0.23157506713867188,55.0,234.0,1.225,2026-06-05,19
336,put,684.0,1.25,1.28,0.22992713439941403,217.0,919.0,1.2650000000000001,2026-06-05,19
337,put,685.0,1.3,1.32,0.22827920166015625,362.0,1797.0,1.31,2026-06-05,19
338,put,686.0,1.34,1.36,0.22650919982910156,50.0,736.0,1.35,2026-06-05,19
339,put,687.0,1.38,1.41,0.22510540527343748,212.0,519.0,1.395,2026-06-05,19
340,put,688.0,1.43,1.46,0.22364057617187497,110.0,368.0,1.4449999999999998,2026-06-05,19
341,put,689.0,1.48,1.51,0.22205367797851558,183.0,805.0,1.495,2026-06-05,19
342,put,690.0,1.53,1.54,0.21973436523437498,519.0,10715.0,1.5350000000000001,2026-06-05,19
343,put,691.0,1.58,1.61,0.21875781249999998,57.0,465.0,1.5950000000000002,2026-06-05,19
344,put,692.0,1.64,1.67,0.21735401794433595,148.0,565.0,1.6549999999999998,2026-06-05,19
345,put,693.0,1.69,1.73,0.21588918884277342,32.0,570.0,1.71,2026-06-05,19
346,put,694.0,1.75,1.79,0.21430229064941403,175.0,619.0,1.77,2026-06-05,19
347,put,695.0,1.82,1.85,0.21265435791015624,445.0,13290.0,1.835,2026-06-05,19
348,put,696.0,1.88,1.92,0.21125056335449216,282.0,436.0,1.9,2026-06-05,19
349,put,697.0,1.95,1.99,0.20972469970703123,7674.0,1416.0,1.97,2026-06-05,19
350,put,698.0,2.03,2.06,0.20813780151367184,74.0,1289.0,2.045,2026-06-05,19
351,put,699.0,2.1,2.14,0.20673400695800775,27.0,354.0,2.12,2026-06-05,19
352,put,700.0,2.18,2.22,0.20526917785644527,1680.0,35112.0,2.2,2026-06-05,19
353,put,701.0,2.26,2.3,0.20374331420898437,103.0,433.0,2.28,2026-06-05,19
354,put,702.0,2.35,2.39,0.20233951965332028,177.0,3334.0,2.37,2026-06-05,19
355,put,703.0,2.44,2.48,0.20087469055175777,51.0,590.0,2.46,2026-06-05,19
356,put,704.0,2.53,2.57,0.19928779235839844,21.0,388.0,2.55,2026-06-05,19
357,put,705.0,2.64,2.67,0.1978534805297852,337.0,1036.0,2.6550000000000002,2026-06-05,19
358,put,706.0,2.74,2.77,0.1963276168823242,25.0,437.0,2.755,2026-06-05,19
359,put,707.0,2.85,2.88,0.19495433959960937,128.0,248.0,2.865,2026-06-05,19
360,put,708.0,2.96,3.0,0.19367261413574222,36.0,657.0,2.98,2026-06-05,19
361,put,709.0,3.08,3.12,0.19229933685302736,222.0,635.0,3.1,2026-06-05,19
362,put,710.0,3.2,3.24,0.19080399047851562,1446.0,3441.0,3.22,2026-06-05,19
363,put,711.0,3.33,3.37,0.1894307131958008,374.0,583.0,3.35,2026-06-05,19
364,put,712.0,3.47,3.51,0.18814898773193356,93.0,418.0,3.49,2026-06-05,19
365,put,713.0,3.61,3.65,0.1867146759033203,60.0,849.0,3.63,2026-06-05,19
366,put,714.0,3.76,3.8,0.1854024331665039,87.0,530.0,3.78,2026-06-05,19
367,put,715.0,3.91,3.95,0.18393760406494142,643.0,2771.0,3.93,2026-06-05,19
368,put,716.0,4.07,4.12,0.18274743041992186,141.0,320.0,4.095000000000001,2026-06-05,19
369,put,717.0,4.24,4.29,0.18143518768310546,378.0,1197.0,4.265000000000001,2026-06-05,19
370,put,718.0,4.42,4.46,0.17997035858154298,261.0,944.0,4.4399999999999995,2026-06-05,19
371,put,719.0,4.6,4.65,0.1787496676635742,178.0,4609.0,4.625,2026-06-05,19
372,put,720.0,4.8,4.84,0.17737639038085937,752.0,2444.0,4.82,2026-06-05,19
373,put,721.0,4.99,5.04,0.17603363037109376,77.0,872.0,5.015000000000001,2026-06-05,19
374,put,722.0,5.2,5.25,0.17475190490722659,99.0,496.0,5.225,2026-06-05,19
375,put,723.0,5.41,5.46,0.17328707580566405,590.0,793.0,5.4350000000000005,2026-06-05,19
376,put,724.0,5.64,5.69,0.1720358676147461,111.0,1254.0,5.665,2026-06-05,19
377,put,725.0,5.87,5.92,0.17060155578613284,752.0,4507.0,5.895,2026-06-05,19
378,put,726.0,6.12,6.17,0.16935034759521483,424.0,754.0,6.145,2026-06-05,19
379,put,727.0,6.37,6.43,0.1680991394042969,7694.0,445.0,6.4,2026-06-05,19
380,put,728.0,6.64,6.69,0.16669534484863285,288.0,1157.0,6.665,2026-06-05,19
381,put,729.0,6.91,6.97,0.16541361938476565,166.0,540.0,6.9399999999999995,2026-06-05,19
382,put,730.0,7.21,7.25,0.16394879028320314,1630.0,16003.0,7.23,2026-06-05,19
383,put,731.0,7.5,7.56,0.1627891339111328,145.0,1001.0,7.529999999999999,2026-06-05,19
384,put,732.0,7.81,7.87,0.16144637390136718,285.0,1031.0,7.84,2026-06-05,19
385,put,733.0,8.13,8.19,0.16007309661865232,239.0,701.0,8.16,2026-06-05,19
386,put,734.0,8.47,8.53,0.1587913711547852,427.0,791.0,8.5,2026-06-05,19
387,put,735.0,8.83,8.88,0.15747912841796874,1281.0,6266.0,8.855,2026-06-05,19
388,put,736.0,9.19,9.25,0.1562584375,161.0,1023.0,9.219999999999999,2026-06-05,19
389,put,737.0,9.57,9.63,0.15497671203613284,682.0,2815.0,9.600000000000001,2026-06-05,19
390,put,738.0,9.96,10.03,0.15378653839111328,225.0,871.0,9.995000000000001,2026-06-05,19
391,put,739.0,10.37,10.44,0.15253533020019533,436.0,580.0,10.405,2026-06-05,19
392,put,740.0,10.8,10.87,0.15134515655517583,2611.0,4149.0,10.835,2026-06-05,19
393,put,741.0,11.24,11.31,0.1500634310913086,688.0,168.0,11.275,2026-06-05,19
394,put,742.0,11.7,11.77,0.14887325744628904,333.0,365.0,11.735,2026-06-05,19
395,put,743.0,11.99,13.12,0.16043930389404298,472.0,265.0,12.555,2026-06-05,19
396,put,744.0,11.74,13.84,0.16263654754638673,175.0,246.0,12.79,2026-06-05,19
397,put,745.0,13.16,13.33,0.14649291015625,1624.0,1009.0,13.245000000000001,2026-06-05,19
398,put,746.0,12.74,13.86,0.14539428833007811,249.0,882.0,13.3,2026-06-05,19
399,put,747.0,14.06,15.06,0.15412222839355472,428.0,721.0,14.56,2026-06-05,19
400,put,748.0,14.66,15.23,0.14713377288818358,245.0,521.0,14.945,2026-06-05,19
401,put,749.0,14.53,16.71,0.15995102752685547,47.0,111.0,15.620000000000001,2026-06-05,19
402,put,750.0,15.98,16.2,0.1417627328491211,321.0,404.0,16.09,2026-06-05,19
403,put,751.0,15.4,17.95,0.15873033660888675,1.0,4.0,16.675,2026-06-05,19
404,put,752.0,16.09,18.6,0.15827257751464846,16.0,16.0,17.345,2026-06-05,19
405,put,753.0,16.75,19.26,0.15778430114746095,75.0,73.0,18.005000000000003,2026-06-05,19
406,put,754.0,17.38,20.07,0.1595237857055664,25.0,8.0,18.725,2026-06-05,19
407,put,755.0,19.29,19.6,0.13907721282958985,29.0,18.0,19.445,2026-06-05,19
408,put,756.0,18.83,21.51,0.15949326843261719,3.0,14.0,20.17,2026-06-05,19
409,put,757.0,19.58,22.26,0.1596763720703125,24.0,16.0,20.92,2026-06-05,19
410,put,758.0,20.35,23.03,0.16004257934570312,5.0,,21.69,2026-06-05,19
411,put,759.0,21.71,23.82,0.16059189025878906,5.0,,22.765,2026-06-05,19
412,put,760.0,22.55,24.63,0.1613243048095703,40.0,42.0,23.59,2026-06-05,19
413,put,762.0,23.52,26.3,0.16327741027832032,4.0,,24.91,2026-06-05,19
414,put,763.0,24.38,27.16,0.1645591357421875,4.0,,25.77,2026-06-05,19
415,put,764.0,25.25,28.04,0.1660849993896485,2.0,,26.645,2026-06-05,19
416,put,765.0,26.14,28.94,0.16791603576660158,12.0,34.0,27.54,2026-06-05,19
417,put,767.0,27.95,30.76,0.17176121215820314,2.0,,29.355,2026-06-05,19
418,put,770.0,30.79,33.61,0.17954311676025392,,28.0,32.2,2026-06-05,19
419,put,775.0,35.73,38.0,0.18225915405273438,,7.0,36.864999999999995,2026-06-05,19
420,put,780.0,40.75,43.0,0.19889106781005855,1.0,3.0,41.875,2026-06-05,19
421,put,790.0,50.73,53.0,0.23084265258789063,,0.0,51.864999999999995,2026-06-05,19
422,put,800.0,60.73,63.0,0.2613599255371094,,1.0,61.864999999999995,2026-06-05,19
423,put,835.0,95.73,98.0,0.35950347534179683,,0.0,96.86500000000001,2026-06-05,19
424,put,845.0,105.73,108.0,0.385626260986328,,0.0,106.86500000000001,2026-06-05,19
